reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
Iron sulfur cluster assembly protein 2, mitochondrial (Iron sulfur cluster scaffold protein 2)	0	0	0	0	0
Magnesium transporter MRS2, mitochondrial (RNA-splicing protein MRS2)	0	1000	0	1000	0
Putative sulfate transporter YPR003C	0	1000	0	1000	0
Protein PNS1 (pH nine-sensitive protein 1)	0	1000	0	1000	0
Iron-sulfur clusters transporter ATM1, mitochondrial	0	1000	0	1000	0
UDP-N-acetylglucosamine transporter YEA4	0	1000	0	1000	0
glycerol 2-phosphate(2-) transport	0	1000	0	1000	0
Glycerol-2-phosphate phosphohydrolase	0	0	0	0	0
L-Threonine phosphate transport in via proton symport	0	1000	0	1000	0
acid phosphatase / phosphotransferase	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
Guanosine transport via proton symport	0	1000	0	1000	0
Guanosine 3'-phosphate phosphohydrolase	0	0	0	0	0
Guanosine transport via proton symport(for 3'-GMP)	0	1000	0	1000	0
2-Phosphoglycolate transport in/out via proton symport	0	1000	0	1000	0
2-phosphoglycolate phosphohydrolase	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
cysteamine S-phosphate transport via proton symport	0	1000	0	1000	0
Cysteamine:oxygen oxidoreductase	0	0	0	0	0
hypotaurine:NAD+ oxidoreductase	0	0	0	0	0
2-aminobutanoate:2-oxoglutarate aminotransferase	0	1000	0	1000	0
2-aminobutyrate transport	0	1000	0	1000	0
alkaline phosphatase	0	0	0	0	0
Uridine 2'-phosphate transport in via proton symport	0	1000	0	1000	0
Uridine 3'-monophosphate phosphohydrolase	0	0	0	0	0
3'-UMP transport in via proton symport	0	1000	0	1000	0
Gly-Met transport via proton symport	0	1000	0	1000	0
dipeptidase	0	0	0	0	0
R07420	0	0	0	0	0
N-phosphocreatine transport	0	1000	0	1000	0
creatinine transport	0	1000	0	1000	0
ATP:L-arginine Nomega-phosphotransferase	0	1000	0	1000	0
L-arginine phosphate transport in/out via proton symport	0	1000	0	1000	0
acid phosphatase / phosphotransferase	0	0	0	0	0
Tripolyphosphate transport in via proton symport	0	1000	0	1000	0
alkaline phosphatase	0	0	0	0	0
Cytidine- 2'- Monophosphate transport in via proton symport	0	1000	0	1000	0
cyclic phosphodiesterase	0	0	0	0	0
2',3'-Cyclic UMP transport in via proton symport	0	1000	0	1000	0
3-Sulfino-L-alanine 4-carboxy-lyase	0	0	0	0	0
3-Sulfino-L-alanine transport via proton antiport	0	1000	0	1000	0
adenosine 3'-phosphate phosphohydrolase	0	0	0	0	0
3AMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
alpha-glucosidase	0	0	0	0	0
Palatinose transport in via proton symport	0	1000	0	1000	0
Amino-Acid N-Acetyltransferase	0	1000	0	1000	0
Acetylcysteine transport via proton symport	0	1000	0	1000	0
thiosulfate:ferricytochrome-c oxidoreductase	0	1000	0	1000	0
etrathionate transport via diffusion	0	1000	0	1000	0
D-Gluconate:NADP+ 5-oxidoreductase	0	0	0	0	0
5-Dehydro-D-gluconate transport via proton symport	0	1000	0	1000	0
dipeptidase	0	0	0	0	0
ala-L-asp-L transport via proton symport	0	1000	0	1000	0
cyclic phosphodiesterase	0	0	0	0	0
2',3'-Cyclic CMP transport in via proton symport	0	1000	0	1000	0
beta-glucosidase (methyl-alpha-D-glucoside)	0	1000	0	1000	0
Methanol diffusion	0	0	0	0	0
alpha-Methyl-D-glucoside transport via proton symport	0	1000	0	1000	0
ATP:D-tagatose 6-phosphotransferase	0	0	0	0	0
D-tagatose 6-phosphate 4-epimerase	0	1000	0	1000	0
D-tagatose uptake via diffusion	0	1000	0	1000	0
Acetoacetate:CoA ligase (AMP-forming)	0	6.78893721989248	0	12.5454196213896	0
N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase	0	1000	0	1000	0
Ala-Gln transport via proton symport	0	1000	0	1000	0
L-alanyl-L-glutamate transport in via proton symport	0	1000	0	1000	0
Maltodextrin glucosidase (maltotriose)	0	0	0	0	0
Ala-Thr transport via proton symport	0	1000	0	1000	0
Ala-Thr transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Gly-Asn transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
glycerol 1-phosphate transport	0	1000	0	1000	0
D-O-Phosphoserine transport in/out via proton symport	0	1000	0	1000	0
D-O-Phosphoserine phosphohydrolase	0	1000	0	1000	0
L-alanyl-L-glutamate transport in via proton symport	0	1000	0	1000	0
L-alanyl-gamma-L-glutamate peptidase	0	0	0	0	0
3-oxalomalate glyoxylate-lyase (oxaloacetate-forming)	0	1000	0	1000	0
L-cysteate bisulfite-lyase (deaminating)	0	0	0	0	0
cyclic phosphodiesterase	0	0	0	0	0
deoxynucleotide 3'-phosphatase	0	0	0	0	0
cytosol nonspecific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
L-Cysteate transport via proton symport	0	1000	0	1000	0
alpha-glucosidase	0	1000	0	1000	0
2-Hydroxyethanesulfonate transport via proton symport	0	1000	0	1000	0
3-Oxalomalate transport via proton symport	0	1000	0	1000	0
Gly-Met transport via proton symport	0	1000	0	1000	0
Gly-Gln transport via proton symport	0	1000	0	1000	0
Gly-Gln transport via proton symport	0	1000	0	1000	0
Ala-Gln transport via proton symport	0	1000	0	1000	0
N-Acetylmethionine transport via proton symport	0	1000	0	1000	0
Phosphotyrosine transport via proton symport	0	1000	0	1000	0
Ala-His transport via proton symport	0	1000	0	1000	0
Ala-His transport via proton symport	0	1000	0	1000	0
ala-L-asp-L transport via proton symport	0	1000	0	1000	0
FMNH2-dependent alkanesulfonate monooxygenase	0	0	0	0	0
thymidine 3-monophosphate transport	0	1000	0	1000	0
thymidine 5-monophosphate transport	0	1000	0	1000	0
nucleotide-specific phosphatase (thymidine 5'-monophosphate)	0	0	0	0	0
Gly-Glu transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Gly-Glu transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
cytosol nonspecific dipeptidase	0	0	0	0	0
L-methionine transport, vacuoluar	0	1000	0	1000	0
L-threonine transport, vacuoluar	0	1000	0	1000	0
cysteamine exchange	0	0	0	0	0
23cGMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
D-Glycerate 2-phosphate transport in/out via proton symport	0	1000	0	1000	0
3-Phospho-D-glycerate transport in/out via proton symport	0	1000	0	1000	0
D-glucose 1-phosphate transport via diffusion	0	1000	0	1000	0
carbamoyl phosphate nuclear transport via diffusion	0	1000	0	1000	0
Met-Ala transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Met-Ala transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
O-Phospho-L-serine transport in via proton symport	0	1000	0	1000	0
GMP transport via proton symport	0	1000	0	1000	0
myo-inositol phosphate transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
D-glucose 6-phosphate transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
Phosphoenolpyruvate transport in via proton symport	0	1000	0	1000	0
Mannose 6-phosphate transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
6-Phospho-D-gluconate transport in/out via proton symport	0	1000	0	1000	0
MAN1P transport in/out via proton symport	0	1000	0	1000	0
Pyrophosphate transport in via proton symport	0	1000	0	1000	0
Choline phosphate intracellular transport	0	1000	0	1000	0
thiosulfate transport	0	1000	0	1000	0
AMP transport in/out via proton symport	0	1000	0	1000	0
23cAMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
Adenosine- 2'-Monophosphate transport in via proton symport	0	1000	0	1000	0
CMP transport in/out via proton symport	0	1000	0	1000	0
D-glucosamine transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
2-deoxy-D-ribose transport	0	1000	0	1000	0
L-Citrulline transport in via proton symport	0	1000	0	1000	0
Dihydroxyacetone transport via facilitated diffusion	0	1000	0	1000	0
Ala-Leu transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Ala-Leu transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
L-alanylglycine transport via proton antiport	0	1000	0	1000	0
L-alanylglycine transport via proton antiport	0	1000	0	1000	0
N-acetyl-L-glutamate transport	0	1000	0	1000	0
N-acetyl-L-glutamate transport	0	1000	0	1000	0
Lipoamide transport via proton symport	0	1000	0	1000	0
L-methionine S-oxide transport via diffusion (extracellular)	0	1000	0	1000	0
Gly-Asn transport via proton symport	0	1000	0	1000	0
Cysteamine transport via proton antiport	0	1000	0	1000	0
Hydrogen sulfide oxidation	0	0.804335368728301	0	0.515502275500804	0
L-alanine transport in via proton symport	0	1000	0	1000	0
Glycine transport (vacuole)	0	1000	0	1000	0
4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	0	29.457797106659	0	30.2474239820503	0
Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)	0	29.457797106659	0	30.2474239820503	0
4-Maleylacetoacetate cis-trans-isomerase	0	29.457797106659	0	30.2474239820503	0
4-fumarylacetoacetate fumarylhydrolase	0	29.457797106659	0	30.2474239820503	0
L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming)	0	0	0	0	0
Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming)	0	1000	0	1000	0
arabinose reductase (D-arabinose)	0	0	0	0	0
D-arabinitol:NAT 4-oxidoreductase	0	0	0	0	0
Acetoacetate transport via diffusion	0	1000	0	1000	0
methanol exchange	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
Ala-Gly exchange	0	113.383697484741	0	110.783802346151	0
3-oxalomalate(3-) exchange	0	3.31950441912841	0	5.02078670253491	0
6-O-alpha-D-glucopyranosyl-D-fructofuranose exchange	0	0	0	0	0
5-dehydro-D-gluconate exchange	0	0	0	0	0
D-tagatose exchange	0	0	0	0	0
turanose exchange	0	0	0	0	0
D-glucose 6-phosphate exchange	0	9.55086613006483	0	14.6853064880594	0
alpha-maltotriose exchange	0	0	0	0	0
D-glucose 1-phosphate exchange	0	8.72700468026959	0	13.1529702863147	0
methyl alpha-D-glucopyranoside exchange	0	0	0	0	0
D-Glucosamine exchange	0	0	0	0	0
glycerone exchange	0	0.329380696934777	0	0.295867820959643	0
Ala-Gln exchange	0	0	0	0	0
Ala-Leu exchange	0	113.383697484712	0	110.783802346602	0
Gly-Gln exchange	0	0	0	0	0
Ala-His exchange	0	0	0	0	0
Gly-Asn exchange	0	0	0	0	0
Ala-Glu exchange	0	0	0	0	0
Gly-Met exchange	0	0	0	0	0
Ala-Asp exchange	0	0	0	0	0
Gly-Glu exchange	0	0	0	0	0
Ala-Thr exchange	0	0	0	0	0
Met-Ala exchange	0	13.2532218994808	0	11.8164649958454	0
L-citrulline exchange	0	8.04617903825317	0	14.0963041408337	0
2-aminobutanoate exchange	0	93.5023860222236	0	89.0876268823026	0
choline phosphate exchange	0	0.0104636792921156	0	0.0186678498615598	0
glycerol 1-phosphate exchange	0	0	0	0	0
2-phospho-D-glyceric acid exchange	0	10.388252126671	0	16.7110273753682	0
GMP exchange	0	0.135300015689381	0	0.133009174220206	0
3-phospho-serine exchange	0	1.22438638025541	0	0.961141438258875	0
O-phosphonatooxy-D-serine(2-) exchange	0	6.38887121322814	0	10.5933107040184	0
diphosphate exchange	0	6.7254064994944	0	9.59225769387172	0
triphosphate exchange	0	0	0	0	0
phosphoenolpyruvate exchange	0	9.82456390316808	0	15.3381024954146	0
N(omega)-phospho-L-arginine exchange	0	9.64962215031576	0	14.9068534119419	0
carbamoyl phosphate exchange	0	4.72202540814566	0	7.22686649791469	0
O-phosphoethanolamine exchange	0	0	0	0	0
cysteamine S-phosphate exchange	0	0	0	0	0
guanosine 2'-monophosphate exchange	0	0	0	0	0
glycerol 2-phosphate(2-) exchange	0	0	0	0	0
3'-GMP exchange	0	0	0	0	0
2-phosphoglycolate exchange	0	0	0	0	0
6-phospho-D-gluconate exchange	0	4.46959719798406	0	5.73270283995306	0
D-mannose 6-phosphate exchange	0	8.31687933255262	0	12.5319695638894	0
2',3'-cyclic GMP exchange	0	0	0	0	0
O(4)-phospho-L-tyrosine exchange	0	0	0	0	0
O-phospho-L-threonine exchange	0	0	0	0	0
3-phosphonato-D-glycerate(3-) exchange	0	10.4687685613025	0	16.94519378722	0
adenosine 2'-phosphate exchange	0	0	0	0	0
3'-AMP exchange	0	0	0	0	0
2',3'-cyclic AMP exchange	0	0	0	0	0
D-mannose 1-phosphate exchange	0	0.798701634430813	0	0.63189152249879	0
AMP exchange	0	0.707008971504637	0	0.850447933332475	0
N(alpha)-acetyl-L-methionine exchange	0	12.3951831477412	0	21.0158031369364	0
L-Methionine S-oxide exchange	0	0.949384052905089	0	1.30041803000483	0
3-sulfino-L-alanine exchange	0	0	0	0	0
N-acetyl-L-cysteine exchange	0	11.7978925293185	0	21.3079707138278	0
L-cysteate exchange	0	0	0	0	0
2-hydroxyethane-1-sulfonate exchange	0	0	0	0	0
acetoacetate exchange	0	28.6492069136863	0	29.5118055347204	0
N-acetyl-L-glutamate exchange	0	0.102277490225219	0	0.137811396165716	0
UMP exchange	0	1.45384668153872	0	2.19789844091599	0
CMP exchange	0	0.870870234267613	0	1.28380412787635	0
thymidine 5'-monophosphate exchange	0	0	0	0	0
thymidine 3'-monophosphate exchange	0	0	0	0	0
cytidine 2'-phosphate exchange	0	0	0	0	0
uridine 2'-phosphate exchange	0	0	0	0	0
3'-UMP exchange	0	0	0	0	0
2',3'-cyclic CMP exchange	0	0	0	0	0
2',3'-cyclic UMP exchange	0	0	0	0	0
ATP:D-Gluconate 6-phosphotransferase	0	8.02104062721861	0	12.7451330865011	0
6-phosphogluconate phosphatase	0	4.47890997271946	0	7.66649233069052	0
R06790	0	0	0	0	0
Carboxylic ester hydrolases	0	0	0	0	0
phosphoglycerate dehydrogenase	0	1000	0	1000	0
seed:rxn00681	0	1000	0	1000	0
beta-alanine:2-oxoglutarate aminotransferase	0	1000	0	1000	0
3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)	0	0.0829716409274039	0	0.0675792572415996	0
3-Oxopropanoate:NADP+ oxidoreductase (decarboxylating, CoA-acetylating)	0	0.0834114283946387	0	0.0675898484697226	0
3-oxopropanoate carboxy-lyase	0	0.0827696817880327	0	0.0675808123842682	0
(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	0	1000	0	1000	0
Dihydroxy-acid dehydratase, mitochondrial	0	0	0	0	0
Ketol-acid reductoisomerase, mitochondrial	0	0	0	0	0
pyruvate:pyruvate acetaldehydetransferase (decarboxylating); (S)-2-acetolactate pyruvate-lyase (carboxylating)	0	0	0	0	0
(R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	0	1000	0	1000	0
(2R,3S)-3-methylmalate:NAD+ oxidoreductase	0	5.45295531519903e-05	0	6.9086928285801e-05	0
malate/beta-methylmalate synthase	0	5.45295531519903e-05	0	6.9086928285801e-05	0
palmitoyl-CoA hydrolase	0	6.17563326087962	0	12.7505142546106	0
long-chain-fatty-acid---CoA ligase	0	6.17563326087962	0	12.7505142546106	0
a-galactosidase (stachyose)	0	0	0	0	0
stachyose synthase	0	0	0	0	0
Ca(2+) transport	5.88989266834765e-05	1000	7.45439540837749e-05	1000	0
chloride transport	0.000350136476597625	1000	0.000443141478193869	1000	0
Cu2(+) transport	0.000178868169052585	1000	0.000226380026457178	1000	0
Mn(2+) transport	0.000740986496985672	1000	0.00093781103524749	1000	0
Zn(2+) transport	0.000203024871701569	1000	0.000256953353247298	1000	0
Mg(2+) transport	0.000337254711342336	1000	0.000426837994042644	1000	0
chloride exchange	0	999.999649863523	0	999.999556858522	0
Cu2(+) exchange	0	999.999821131831	0	999.999773619974	0
Mn(2+) exchange	0	999.999259013503	0	999.999062188965	0
Zn(2+) exchange	0	999.999796975128	0	999.999743046647	0
Mg(2+) exchange	0	999.999662745289	0	999.999573162006	0
cofactor pseudoreaction	0.271423625269477	0.287932727841211	0.343520525731682	0.364414859099633	1
ion pseudoreaction	0.271423625269477	0.287932727841211	0.343520525731682	0.364414859099633	1
Ca(2+) exchange	0	999.999941101073	0	999.999925456046	0
3-(4-hydroxyphenyl)pyruvate transport	0	1000	0	1000	0
acetate transport	0	1000	0	1000	0
ADP-ribose transport	0	1000	0	1000	0
farnesyl diphosphate transport	0	1000	0	1000	0
nicotinate transport	0	1000	0	1000	0
O-phosphoethanolamine transport	0	1000	0	1000	0
phosphate transport	0	1000	0	1000	0
propionyl-CoA transport	0	5.45194763912333e-05	0	6.87333214397313e-05	0
UDP transport	0	1000	0	1000	0
UDP transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
TRX1 disulphide transport	0	1000	0	1000	0
oleate transport	0	1000	0	1000	0
(R)-acetoin transport	0	1000	0	1000	0
L-glutamine transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
S-adenosyl-L-methionine transport	0	1000	0	1000	0
glutathione transport	0	1000	0	1000	0
ATP transport	0	1000	0	1000	0
D-mannose 6-phosphate transport	0	1000	0	1000	0
O-acetyl-L-serine transport	0	1000	0	1000	0
hydrogen sulfide transport	0	1000	0	1000	0
L-cysteinylglycine transport	0	1000	0	1000	0
ATP transport	0	1000	0	1000	0
thiosulfate transport	0	1000	0	1000	0
sulphite transport	0	1000	0	1000	0
UDP-D-glucose transport	0	1000	0	1000	0
UDP-N-acetyl-alpha-D-glucosamine transport	0	1000	0	1000	0
acetyl-CoA ACP transacylase (reversible)	0	1000	0	1000	0
glutathione peroxidase, mitochondria (reversible)	0	1000	0	1000	0
spontaneous cis-aconitate(3-) to trans-aconitate (reversible)	0	1000	0	1000	0
spontaneous cis-aconitate(3-) to trans-aconitate (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (behenate), ER membrane (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (lignoceric acid), ER membrane (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (cerotic acid), ER membrane (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (behenate), lipid particle (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (lignoceric acid), lipid particle (reversible)	0	1000	0	1000	0
fatty-acid--CoA ligase (cerotic acid), lipid particle (reversible)	0	1000	0	1000	0
(R)-mevalonate transport (reversible)	0	1000	0.132874212929013	1000	0
(R,R)-butanediol transport (reversible)	0	1000	0	1000	0
2-oxoadipate and 2-oxoglutarate transport (reversible)	0	1000	0	1000	0
3-hexaprenyl-4,5-dihydroxybenzoate transport (reversible)	0	1000	0	1000	0
5-formyltetrahydrofolic acid transport (reversible)	0	1000	0	1000	0
8-Amino-7-oxononanoate transport (reversible)	0	1000	0	1000	0
acetate transport (reversible)	0	1000	0	1000	0
ADP/ATP transporter (reversible)	0	1000	0	1000	0
AKG transporter, mitochonrial (reversible)	0	1000	0	1000	0
ammonia transport (reversible)	0	1000	0	1000	0
ceramide-2' (sphinganine:n-C24:0OH) transport (reversible)	0	1000	0	1000	0
ceramide-2' (sphinganine:n-C26:0OH) transport (reversible)	0	1000	0	1000	0
ceramide-3 (Phytosphingosine:n-C24:0OH) transport (reversible)	0	1000	0	1000	0
ceramide-3 (Phytosphingosine:n-C26:0OH) transport (reversible)	0	1000	0	1000	0
citrate transport (reversible)	0	1000	0	1000	0
citrate transport (reversible)	0	1000	0	1000	0
citrate transport (reversible)	0	1000	0	1000	0
D-lactate transport (reversible)	0	1000	0	1000	0
D-lactate/pyruvate antiport (reversible)	0	1000	0	1000	0
episterol transport (reversible)	0	1000	0	1000	0
ergosterol transport (reversible)	0	1000	0	1000	0
ethanolamine transport (reversible)	0	1000	0	1000	0
fecosterol transport (reversible)	0	1000	0	1000	0
fecosterol transport (reversible)	0	1000	0	1000	0
folic acid transport (reversible)	0	1000	0	1000	0
glycero-3-phospho-1-inositol transport (reversible)	0	1000	0	1000	0
glycero-3-phosphocholine transport (reversible)	0	1000	0	1000	0
glycine transport (reversible)	0	1000	0	1000	0
guanine transport (reversible)	0	1000	0	1000	0
isopentenyl diphosphate transport (reversible)	0	1000	0	1000	0
L-alanine transport (reversible)	0	1000	0	1000	0
L-arganine transport (reversible)	0	1000	0	1000	0
L-asparagine transport (reversible)	0	1000	0	1000	0
L-aspartate transport (reversible)	0	1000	0	1000	0
L-carnitine transport (reversible)	0	1000	0	1000	0
L-cystine transport (reversible)	0	1000	0	1000	0
L-glutamate transport (reversible)	0	1000	0	1000	0
L-glutamine transport (reversible)	0	1000	0	1000	0
L-histidine transport (reversible)	0	1000	0	1000	0
L-isoleucine transport (reversible)	0	1000	0	1000	0
L-isoleucine transport (reversible)	0	1000	0	1000	0
L-lactate transport (reversible)	0	1000	0	1000	0
L-leucine transport, vacuoluar (reversible)	0	1000	0	1000	0
L-leucine transport (reversible)	0	1000	0	1000	0
L-lysine transport (reversible)	0	1000	0	1000	0
L-methionine transport (reversible)	0	1000	0	1000	0
L-phenylalanine transport (reversible)	0	1000	0	1000	0
L-proline transport (reversible)	0	1000	0	1000	0
L-serine transport (reversible)	0	1000	0	1000	0
L-threonine transport (reversible)	0	1000	0	1000	0
L-tryptophan transport (reversible)	0	1000	0	1000	0
L-tyrosine transport (reversible)	0	1000	0	1000	0
L-tyrosine transport (reversible)	0	1000	0	1000	0
L-valine transport (reversible)	0	1000	0	1000	0
lanosterol transport (reversible)	0.031304403364041	1000	0	1000	0
nicotinate transport (reversible)	0	1000	0	1000	0
octadecanoate (n-C18:0) transport (reversible)	0	1000	0	1000	0
orntithine transport (reversible)	0	1000	0	1000	0
pantothenate transport (reversible)	0	1000	0	1000	0
pentaprenyl diphosphate transport (reversible)	0	1000	0	1000	0
phosphate transport (reversible)	0	999.903584190465	0	999.912330001922	0
potassium transport (reversible)	0	999.99901473224	0	999.998753020492	0
putrescine transport (reversible)	0	1000	0	1000	0
putrescine transport (reversible)	0	1000	0	1000	0
pyridoxine symport (reversible)	0	1000	0	1000	0
pyruvate transport (reversible)	0	1000	0	1000	0
S-adenosyl-L-methionine transport (reversible)	0	1000	0	1000	0
sodium proton antiporter (reversible)	0.00107755179231982	1000	0.00136377648715478	1000	0
spermidine transport (reversible)	0	1000	0	1000	0
spermidine transport (reversible)	0	1000	0	1000	0
spermine transport (reversible)	0	1000	0	1000	0
spermine transport (reversible)	0	1000	0	1000	0
taurine transport (reversible)	0	1000	0	1000	0
urea transport (reversible)	0	1000	0	1000	0
water diffusion (reversible)	0	1000	0	1000	0
zymosterol transport (reversible)	0	1000	0	1000	0
trehalose transporter (reversible)	0	1000	0	1000	0
(1->3)-beta-D-glucan exchange (reversible)	0	0	0	0	0
(1->3)-beta-D-glucan transport (reversible)	0	1000	0	1000	0
(R)-carnitine exchange (reversible)	0	0	0	0	0
(R)-lactate exchange (reversible)	0	0	0	0	0
(R)-mevalonate exchange (reversible)	0	0	0	0	0
(R)-pantothenate exchange (reversible)	0	1000	0	1000	0
(R,R)-2,3-butanediol exchange (reversible)	0	0	0	0	0
(S)-3-methyl-2-oxopentanoate exchange (reversible)	0	0	0	0	0
(S)-lactate exchange (reversible)	0	0	0	0	0
(S)-malate exchange (reversible)	0	0	0	0	0
1-(sn-glycero-3-phospho)-1D-myo-inositol exchange (reversible)	0	0	0	0	0
1-acylglycerophosphocholine exchange (reversible)	0	0	0	0	0
1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion (reversible)	0	1000	0	1000	0
1D-myo-inositol 1-phosphate transport (reversible)	0	1000	0	1000	0
2'-deoxyadenosine exchange (reversible)	0	0	0	0	0
2'-deoxyguanosine exchange (reversible)	0	0	0	0	0
2'-deoxyinosine exchange (reversible)	0	0	0	0	0
2'-deoxyuridine exchange (reversible)	0	0	0	0	0
2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport (reversible)	0	1000	0	1000	0
2-dehydropantoate transport (reversible)	0	1000	0	1000	0
2-isopropylmalate exchange (reversible)	0	0	0	0	0
2-isopropylmalate transport (reversible)	0	1000	0	1000	0
2-isopropylmalate transport (reversible)	0	1000	0	1000	0
2-methyl-1-butanol transport (reversible)	0	1000	0	1000	0
2-methyl-1-butanol transport (reversible)	0	1000	0	1000	0
2-methylbutanal exchange (reversible)	0	0	0	0	0
2-methylbutanal transport (reversible)	0	1000	0	1000	0
2-methylbutanal transport (reversible)	0	1000	0	1000	0
2-methylbutanol exchange (reversible)	0	0	0	0	0
2-methylbutyl acetate exchange (reversible)	0	0	0	0	0
2-methylpropanal transport (reversible)	0	1000	0	1000	0
2-methylpropanal transport (reversible)	0	1000	0	1000	0
2-oxobutanoate transporter (reversible)	0	1000	0	1000	0
2-oxoglutarate exchange (reversible)	0	0	0	0	0
2-oxoglutarate transport (reversible)	0	1000	0	1000	0
2-oxoglutarate transport (reversible)	0	1000	0	1000	0
2-phenylethanol exchange (reversible)	0	0	0	0	0
2-phenylethanol transport (reversible)	0	1000	0	1000	0
2-phenylethanol transport (reversible)	0	1000	0	1000	0
3-carboxy-4-methyl-2-oxopentanoate transport (reversible)	0	1000	0	1000	0
3-methyl-2-oxopentanoate transport (reversible)	0	1000	0	1000	0
3-methyl-oxopentanoate trasport (reversible)	0	1000	0	1000	0
3-methylbutanal exchange (reversible)	0	0	0	0	0
3-methylbutanal transport (reversible)	0	1000	0	1000	0
3-methylbutanal transport (reversible)	0	1000	0	1000	0
3-octaprenyl-4-hydroxybenzoate transport (reversible)	0	1000	0	1000	0
4-aminobenzoate exchange (reversible)	0	1000	0	1000	0
4-aminobenzoate transport (reversible)	0	1000	0	1000	0
4-aminobenzoate transport (reversible)	0	999.999982791742	0	999.999978220799	0
4-aminobutanal transport (reversible)	0	1000	0	1000	0
4-aminobutyrate transport (reversible)	0	1000	0	1000	0
4-hydroxy-2-oxoglutarate transport (reversible)	0	1000	0	1000	0
4-hydroxy-2-oxoglutarate transport (reversible)	0	1000	0	1000	0
4-hydroxybenzoate transport (reversible)	0	1000	0	1000	0
5-aminolevulinate exchange (reversible)	0	0	0	0	0
5-aminolevulinate transport (reversible)	2.17138900215581e-06	1000	2.74816420585345e-06	1000	0
5-formyltetrahydrofolic acid exchange (reversible)	0	0	0	0	0
7,8-diaminononanoate exchange (reversible)	0	0	0	0	0
7,8-diaminononanoate transport (reversible)	0	1000	0	1000	0
8-amino-7-oxononanoate exchange (reversible)	0	0	0	0	0
9H-xanthine exchange (reversible)	0	0	0	0	0
acetaldehyde exchange (reversible)	0	0	0	0	0
acetaldehyde transport (reversible)	0	1000	0	1000	0
acetaldehyde transport (reversible)	0	1000	0	1000	0
acetate exchange (reversible)	0	0	0	0	0
acetate transport (reversible)	0	1000	0	1000	0
acetyl-CoA transport (reversible)	0	1000	0	1000	0
adenine exchange (reversible)	0	1000	0	1000	0
adenine transport (reversible)	0	1000	0	1000	0
adenosine 3',5'-bismonophosphate exchange (reversible)	0	0	0	0	0
adenosine 3',5'-bisphosphate transport (reversible)	0	1000	0	1000	0
adenosine exchange (reversible)	0	0	0	0	0
ADP transport (reversible)	0	1000	0	1000	0
ADP transport (reversible)	0	1000	0	1000	0
AKG transporter, peroxisome (reversible)	0	1000	0	1000	0
allantoate exchange (reversible)	0	0	0	0	0
allantoin exchange (reversible)	0	0	0	0	0
trehalose exchange (reversible)	0	0	0	0	0
alpha-D-glucosamine 6-phosphate exchange (reversible)	0	0	0	0	0
alpha-ketoglutarate/malate transporter (reversible)	0	1000	0	1000	0
ammonium exchange (reversible)	0	0	0	0	0
AMP transport (reversible)	0	1000	0	1000	0
aspartate-glutamate transporter (reversible)	0	1000	0	1000	0
ATP diffusion (reversible)	0	1000	0	1000	0
