reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
ceramide-1 (C26) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-2 (C24) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-2 (C26) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-2' (C24) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-2' (C26) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-3 (C24) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-3 (C26) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-4 (C24) [Golgi] SLIME rxn	0	0	0	0	0
ceramide-4 (C26) [Golgi] SLIME rxn	0	0	0	0	0
phytosphingosine [endoplasmic reticulum] SLIME rxn	0	0	0	0	0
phytosphingosine 1-phosphate [endoplasmic reticulum] SLIME rxn	0	0	0	0	0
sphinganine [endoplasmic reticulum] SLIME rxn	0	0	0	0	0
sphinganine 1-phosphate [endoplasmic reticulum] SLIME rxn	0	0	0	0	0
phosphatidate (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidate (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
diglyceride (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
sn-2-acyl-1-lysophosphatidylinositol (16:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
sn-2-acyl-1-lysophosphatidylinositol (18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-16:0, 2-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-16:1, 2-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-18:0, 2-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-18:1, 2-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-16:0, 2-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
phosphatidylglycerol (1-16:1, 2-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0	0
Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2)	0	1000	0	1000	0
Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2)	0	1000	0	1000	0
Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2)	0	1000	0	1000	0
Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1)	0	1000	0	1000	0
Probable metabolite transport protein YBR241C	0	1000	0	1000	0
Probable metabolite transport protein YBR241C	0	1000	0	1000	0
Probable ATP-dependent permease	0	1000	0	1000	0
Zinc transporter YKE4	0	1000	0	1000	0
Zinc transporter YKE4	0	1000	0	1000	0
Anion/proton exchange transporter GEF1 (CLC protein GEF1) (ClC-A) (ClC-Y1) (Voltage-gated chloride channel) [Cleaved into: GEF1 N-terminal; GEF1 C-terminal]	0	1000	0	1000	0
Iron sulfur cluster assembly protein 2, mitochondrial (Iron sulfur cluster scaffold protein 2)	0	0	0	0	0
Magnesium transporter MRS2, mitochondrial (RNA-splicing protein MRS2)	0	1000	0	1000	0
Putative sulfate transporter YPR003C	0	1000	0	1000	0
Protein PNS1 (pH nine-sensitive protein 1)	0	1000	0	1000	0
Iron-sulfur clusters transporter ATM1, mitochondrial	0	1000	0	1000	0
UDP-N-acetylglucosamine transporter YEA4	0	1000	0	1000	0
glycerol 2-phosphate(2-) transport	0	1000	0	1000	0
Glycerol-2-phosphate phosphohydrolase	0	0	0	0	0
L-Threonine phosphate transport in via proton symport	0	1000	0	1000	0
acid phosphatase / phosphotransferase	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
Guanosine transport via proton symport	0	1000	0	1000	0
Guanosine 3'-phosphate phosphohydrolase	0	0	0	0	0
Guanosine transport via proton symport(for 3'-GMP)	0	1000	0	1000	0
2-Phosphoglycolate transport in/out via proton symport	0	1000	0	1000	0
2-phosphoglycolate phosphohydrolase	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
cysteamine S-phosphate transport via proton symport	0	1000	0	1000	0
Cysteamine:oxygen oxidoreductase	0	0	0	0	0
hypotaurine:NAD+ oxidoreductase	0	0	0	0	0
2-aminobutanoate:2-oxoglutarate aminotransferase	0	1000	0	1000	0
2-aminobutyrate transport	0	1000	0	1000	0
alkaline phosphatase	0	0	0	0	0
Uridine 2'-phosphate transport in via proton symport	0	1000	0	1000	0
Uridine 3'-monophosphate phosphohydrolase	0	0	0	0	0
3'-UMP transport in via proton symport	0	1000	0	1000	0
Gly-Met transport via proton symport	0	1000	0	1000	0
dipeptidase	0	0	0	0	0
R07420	0	0	0	0	0
N-phosphocreatine transport	0	1000	0	1000	0
creatinine transport	0	1000	0	1000	0
ATP:L-arginine Nomega-phosphotransferase	0	1000	0	1000	0
L-arginine phosphate transport in/out via proton symport	0	1000	0	1000	0
acid phosphatase / phosphotransferase	0	0	0	0	0
Tripolyphosphate transport in via proton symport	0	1000	0	1000	0
alkaline phosphatase	0	0	0	0	0
Cytidine- 2'- Monophosphate transport in via proton symport	0	1000	0	1000	0
cyclic phosphodiesterase	0	0	0	0	0
2',3'-Cyclic UMP transport in via proton symport	0	1000	0	1000	0
3-Sulfino-L-alanine 4-carboxy-lyase	0	0	0	0	0
3-Sulfino-L-alanine transport via proton antiport	0	1000	0	1000	0
adenosine 3'-phosphate phosphohydrolase	0	0	0	0	0
3AMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
alpha-glucosidase	0	0	0	0	0
Palatinose transport in via proton symport	0	1000	0	1000	0
Amino-Acid N-Acetyltransferase	0	1000	0	1000	0
Acetylcysteine transport via proton symport	0	1000	0	1000	0
thiosulfate:ferricytochrome-c oxidoreductase	0	1000	0	1000	0
etrathionate transport via diffusion	0	1000	0	1000	0
D-Gluconate:NADP+ 5-oxidoreductase	0	0	0	0	0
5-Dehydro-D-gluconate transport via proton symport	0	1000	0	1000	0
dipeptidase	0	0	0	0	0
ala-L-asp-L transport via proton symport	0	1000	0	1000	0
cyclic phosphodiesterase	0	0	0	0	0
2',3'-Cyclic CMP transport in via proton symport	0	1000	0	1000	0
beta-glucosidase (methyl-alpha-D-glucoside)	0	1000	0	1000	0
Methanol diffusion	0	0	0	0	0
alpha-Methyl-D-glucoside transport via proton symport	0	1000	0	1000	0
ATP:D-tagatose 6-phosphotransferase	0	0	0	0	0
D-tagatose 6-phosphate 4-epimerase	0	1000	0	1000	0
D-tagatose uptake via diffusion	0	1000	0	1000	0
Acetoacetate:CoA ligase (AMP-forming)	0	9.40808732756044	0	11.549452399367	0
N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase	0	1000	0	1000	0
Ala-Gln transport via proton symport	0	1000	0	1000	0
L-alanyl-L-glutamate transport in via proton symport	0	1000	0	1000	0
Maltodextrin glucosidase (maltotriose)	0	0	0	0	0
Ala-Thr transport via proton symport	0	1000	0	1000	0
Ala-Thr transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Gly-Asn transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
glycerol 1-phosphate transport	0	1000	0	1000	0
D-O-Phosphoserine transport in/out via proton symport	0	1000	0	1000	0
D-O-Phosphoserine phosphohydrolase	0	1000	0	1000	0
L-alanyl-L-glutamate transport in via proton symport	0	1000	0	1000	0
L-alanyl-gamma-L-glutamate peptidase	0	0	0	0	0
3-oxalomalate glyoxylate-lyase (oxaloacetate-forming)	0	1000	0	1000	0
L-cysteate bisulfite-lyase (deaminating)	0	0	0	0	0
cyclic phosphodiesterase	0	0	0	0	0
deoxynucleotide 3'-phosphatase	0	0	0	0	0
cytosol nonspecific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
Cytosol non-specific dipeptidase	0	0	0	0	0
L-Cysteate transport via proton symport	0	1000	0	1000	0
alpha-glucosidase	0	1000	0	1000	0
2-Hydroxyethanesulfonate transport via proton symport	0	1000	0	1000	0
3-Oxalomalate transport via proton symport	0	1000	0	1000	0
Gly-Met transport via proton symport	0	1000	0	1000	0
Gly-Gln transport via proton symport	0	1000	0	1000	0
Gly-Gln transport via proton symport	0	1000	0	1000	0
Ala-Gln transport via proton symport	0	1000	0	1000	0
N-Acetylmethionine transport via proton symport	0	1000	0	1000	0
Phosphotyrosine transport via proton symport	0	1000	0	1000	0
Ala-His transport via proton symport	0	1000	0	1000	0
Ala-His transport via proton symport	0	1000	0	1000	0
ala-L-asp-L transport via proton symport	0	1000	0	1000	0
FMNH2-dependent alkanesulfonate monooxygenase	0	0	0	0	0
thymidine 3-monophosphate transport	0	1000	0	1000	0
thymidine 5-monophosphate transport	0	1000	0	1000	0
nucleotide-specific phosphatase (thymidine 5'-monophosphate)	0	0	0	0	0
Gly-Glu transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Gly-Glu transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
cytosol nonspecific dipeptidase	0	0	0	0	0
L-methionine transport, vacuoluar	0	1000	0	1000	0
L-threonine transport, vacuoluar	0	1000	0	1000	0
cysteamine exchange	0	0	0	0	0
23cGMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
D-Glycerate 2-phosphate transport in/out via proton symport	0	1000	0	1000	0
3-Phospho-D-glycerate transport in/out via proton symport	0	1000	0	1000	0
D-glucose 1-phosphate transport via diffusion	0	1000	0	1000	0
carbamoyl phosphate nuclear transport via diffusion	0	1000	0	1000	0
Met-Ala transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Met-Ala transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
O-Phospho-L-serine transport in via proton symport	0	1000	0	1000	0
GMP transport via proton symport	0	1000	0	1000	0
myo-inositol phosphate transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
D-glucose 6-phosphate transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
Phosphoenolpyruvate transport in via proton symport	0	1000	0	1000	0
Mannose 6-phosphate transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
6-Phospho-D-gluconate transport in/out via proton symport	0	1000	0	1000	0
MAN1P transport in/out via proton symport	0	1000	0	1000	0
Pyrophosphate transport in via proton symport	0	1000	0	1000	0
Choline phosphate intracellular transport	0	1000	0	1000	0
thiosulfate transport	0	1000	0	1000	0
AMP transport in/out via proton symport	0	1000	0	1000	0
23cAMP transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
Adenosine- 2'-Monophosphate transport in via proton symport	0	1000	0	1000	0
CMP transport in/out via proton symport	0	1000	0	1000	0
D-glucosamine transport via diffusion (extracellular to periplasm)	0	1000	0	1000	0
2-deoxy-D-ribose transport	0	1000	0	1000	0
L-Citrulline transport in via proton symport	0	1000	0	1000	0
Dihydroxyacetone transport via facilitated diffusion	0	1000	0	1000	0
Ala-Leu transport via proton symport (extracellular to cytosol)	0	1000	0	1000	0
Ala-Leu transport via proton symport (cytosol to vacuole)	0	1000	0	1000	0
L-alanylglycine transport via proton antiport	0	1000	0	1000	0
L-alanylglycine transport via proton antiport	0	1000	0	1000	0
N-acetyl-L-glutamate transport	0	1000	0	1000	0
N-acetyl-L-glutamate transport	0	1000	0	1000	0
Lipoamide transport via proton symport	0	1000	0	1000	0
L-methionine S-oxide transport via diffusion (extracellular)	0	1000	0	1000	0
Gly-Asn transport via proton symport	0	1000	0	1000	0
Cysteamine transport via proton antiport	0	1000	0	1000	0
Hydrogen sulfide oxidation	0	0.866665047875265	0	0.568825386933573	0
L-alanine transport in via proton symport	0	1000	0	1000	0
Glycine transport (vacuole)	0	1000	0	1000	0
4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	0	34.1684713871991	0	38.8638489416314	0
Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)	0	34.1684713871991	0	38.8638489416314	0
4-Maleylacetoacetate cis-trans-isomerase	0	34.1684713871991	0	38.8638489416314	0
4-fumarylacetoacetate fumarylhydrolase	0	34.1684713871991	0	38.8638489416314	0
L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming)	0	0	0	0	0
Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming)	0	1000	0	1000	0
arabinose reductase (D-arabinose)	0	0	0	0	0
D-arabinitol:NAT 4-oxidoreductase	0	0	0	0	0
Acetoacetate transport via diffusion	0	1000	0	1000	0
methanol exchange	0	0	0	0	0
alkaline phosphatase	0	0	0	0	0
Ala-Gly exchange	0	132.132322847114	0	142.946154934113	0
3-oxalomalate(3-) exchange	0	3.93496214176434	0	4.49954057121658	0
6-O-alpha-D-glucopyranosyl-D-fructofuranose exchange	0	0	0	0	0
5-dehydro-D-gluconate exchange	0	0	0	0	0
D-tagatose exchange	0	0	0	0	0
turanose exchange	0	0	0	0	0
D-glucose 6-phosphate exchange	0	11.7030185078434	0	13.2218057851223	0
alpha-maltotriose exchange	0	0	0	0	0
D-glucose 1-phosphate exchange	0	10.4723918701686	0	11.8314716258998	0
methyl alpha-D-glucopyranoside exchange	0	0	0	0	0
D-Glucosamine exchange	0	0	0	0	0
glycerone exchange	0	0.402075248669839	0	0.383687409581285	0
Ala-Gln exchange	0	0	0	0	0
Ala-Leu exchange	0	132.132322846172	0	142.946154934101	0
Gly-Gln exchange	0	0	0	0	0
Ala-His exchange	0	0	0	0	0
Gly-Asn exchange	0	0	0	0	0
Ala-Glu exchange	0	0	0	0	0
Gly-Met exchange	0	0	0	0	0
Ala-Asp exchange	0	0	0	0	0
Gly-Glu exchange	0	0	0	0	0
Ala-Thr exchange	0	0	0	0	0
Met-Ala exchange	0	15.4851515370045	0	15.086338098214	0
L-citrulline exchange	0	10.6737051558068	0	14.1019677823628	0
2-aminobutanoate exchange	0	109.096354534862	0	114.370277460276	0
choline phosphate exchange	0	0.0122436803128494	0	0.0189211322063014	0
glycerol 1-phosphate exchange	0	0	0	0	0
2-phospho-D-glyceric acid exchange	0	13.1950607776046	0	15.0252223876982	0
GMP exchange	0	0.164170849359721	0	0.167411723219629	0
3-phospho-serine exchange	0	1.46899571769911	0	1.2418447490835	0
O-phosphonatooxy-D-serine(2-) exchange	0	8.6233673433237	0	11.0250516522843	0
diphosphate exchange	0	7.60918652597968	0	8.92016855066178	0
triphosphate exchange	0	0	0	0	0
phosphoenolpyruvate exchange	0	12.1109965351226	0	13.7907978858617	0
N(omega)-phospho-L-arginine exchange	0	11.8813556208853	0	13.4232870244223	0
carbamoyl phosphate exchange	0	5.75834580600156	0	6.50564893491344	0
O-phosphoethanolamine exchange	0	0	0	0	0
cysteamine S-phosphate exchange	0	0	0	0	0
guanosine 2'-monophosphate exchange	0	0	0	0	0
glycerol 2-phosphate(2-) exchange	0	0	0	0	0
3'-GMP exchange	0	0	0	0	0
2-phosphoglycolate exchange	0	0	0	0	0
6-phospho-D-gluconate exchange	0	5.68895758276165	0	6.33802584296067	0
D-mannose 6-phosphate exchange	0	9.97950289193927	0	11.2746167991888	0
2',3'-cyclic GMP exchange	0	0	0	0	0
O(4)-phospho-L-tyrosine exchange	0	0	0	0	0
O-phospho-L-threonine exchange	0	0	0	0	0
3-phosphonato-D-glycerate(3-) exchange	0	13.3799590467223	0	15.2357661403186	0
adenosine 2'-phosphate exchange	0	0	0	0	0
3'-AMP exchange	0	0	0	0	0
2',3'-cyclic AMP exchange	0	0	0	0	0
D-mannose 1-phosphate exchange	0	1.02245215680523	0	0.733220944567506	0
AMP exchange	0	0.848059709202087	0	0.95814805227988	0
N(alpha)-acetyl-L-methionine exchange	0	16.4430469992185	0	19.9235363832518	0
L-Methionine S-oxide exchange	0	1.11802580055996	0	1.19689889885376	0
3-sulfino-L-alanine exchange	0	0	0	0	0
N-acetyl-L-cysteine exchange	0	16.3427152917653	0	20.1379358293057	0
L-cysteate exchange	0	0	0	0	0
2-hydroxyethane-1-sulfonate exchange	0	0	0	0	0
acetoacetate exchange	0	33.3481684993246	0	38.0889245479044	0
N-acetyl-L-glutamate exchange	0	0.124561264315389	0	0.149942716813257	0
UMP exchange	0	1.74429786512258	0	1.97066830140761	0
CMP exchange	0	1.04092554162082	0	1.1539324919762	0
thymidine 5'-monophosphate exchange	0	0	0	0	0
thymidine 3'-monophosphate exchange	0	0	0	0	0
cytidine 2'-phosphate exchange	0	0	0	0	0
uridine 2'-phosphate exchange	0	0	0	0	0
3'-UMP exchange	0	0	0	0	0
2',3'-cyclic CMP exchange	0	0	0	0	0
2',3'-cyclic UMP exchange	0	0	0	0	0
ATP:D-Gluconate 6-phosphotransferase	0	11.161406998011	0	14.1303898331096	0
6-phosphogluconate phosphatase	0	6.08463821324589	0	6.88723524219838	0
R06790	0	0	0	0	0
Carboxylic ester hydrolases	0	0	0	0	0
phosphoglycerate dehydrogenase	0	1000	0	1000	0
seed:rxn00681	0	1000	0	1000	0
beta-alanine:2-oxoglutarate aminotransferase	0	1000	0	1000	0
3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)	0	0.0924748901839334	0	0.0856870188879186	0
3-Oxopropanoate:NADP+ oxidoreductase (decarboxylating, CoA-acetylating)	0	0.0929441978486704	0	0.0856872762123206	0
3-oxopropanoate carboxy-lyase	0	0.0922598544234246	0	0.0856869434047667	0
(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	0	1000	0	1000	0
Dihydroxy-acid dehydratase, mitochondrial	0	0	0	0	0
Ketol-acid reductoisomerase, mitochondrial	0	0	0	0	0
pyruvate:pyruvate acetaldehydetransferase (decarboxylating); (S)-2-acetolactate pyruvate-lyase (carboxylating)	0	0	0	0	0
(R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	0	1000	0	1000	0
(2R,3S)-3-methylmalate:NAD+ oxidoreductase	0	5.07414348384933e-05	0	7.00695826481024e-05	0
malate/beta-methylmalate synthase	0	5.07414348384933e-05	0	7.00695826481024e-05	0
palmitoyl-CoA hydrolase	0	9.04508879364145	0	11.7196485788234	0
long-chain-fatty-acid---CoA ligase	0	9.04508879364145	0	11.7196485788234	0
a-galactosidase (stachyose)	0	0	0	0	0
stachyose synthase	0	0	0	0	0
Ca(2+) transport	5.40749344148583e-05	1000	7.47217275550769e-05	1000	0
chloride transport	0.000321459287535333	1000	0.000444198288230641	1000	0
Cu2(+) transport	0.000164218349213786	1000	0.000226919900731777	1000	0
Mn(2+) transport	0.000680297561993378	1000	0.000940047540209032	1000	0
Zn(2+) transport	0.000186396548121263	1000	0.000257566139222108	1000	0
Mg(2+) transport	0.000309632576072986	1000	0.000427855923300854	1000	0
chloride exchange	0	999.999678540712	0	999.999555801712	0
Cu2(+) exchange	0	999.999835781651	0	999.999773080099	0
Mn(2+) exchange	0	999.999319702438	0	999.99905995246	0
Zn(2+) exchange	0	999.999813603452	0	999.999742433861	0
Mg(2+) exchange	0	999.999690367424	0	999.999572144077	0
cofactor pseudoreaction	0.249193246151421	0.267770672905195	0.344339758318327	0.370010384378087	1
ion pseudoreaction	0.249193246151421	0.267770672905195	0.344339758318327	0.370010384378087	1
Ca(2+) exchange	0	999.999945925066	0	999.999925278272	0
3-(4-hydroxyphenyl)pyruvate transport	0	1000	0	1000	0
acetate transport	0	1000	0	1000	0
ADP-ribose transport	0	1000	0	1000	0
farnesyl diphosphate transport	0	1000	0	1000	0
nicotinate transport	0	1000	0	1000	0
O-phosphoethanolamine transport	0	1000	0	1000	0
phosphate transport	0	1000	0	1000	0
propionyl-CoA transport	0	5.07174410220828e-05	0	7.01997938699489e-05	0
UDP transport	0	1000	0	1000	0
UDP transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
TRX1 disulphide transport	0	1000	0	1000	0
oleate transport	0	1000	0	1000	0
(R)-acetoin transport	0	1000	0	1000	0
L-glutamine transport	0	1000	0	1000	0
UMP transport	0	1000	0	1000	0
S-adenosyl-L-methionine transport	0	1000	0	1000	0
glutathione transport	0	1000	0	1000	0
ATP transport	0	1000	0	1000	0
D-mannose 6-phosphate transport	0	1000	0	1000	0
