reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
diglyceride (1-16:1, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-18:0, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-18:1, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-16:0, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-16:1, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-18:0, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
diglyceride (1-18:1, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, cytoplasm-ER membrane	0	1000	0	1000	0
sn-glycero-3-phosphocholine transport, ER membrane-cytoplasm	0	1000	0	1000	0
hexadecanoate (n-C16:0) transport, cytoplasm-lipid particle	0	1000	0	1000	0
hexadecenoate (n-C16:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
octadecanoate (n-C18:0) transport, cytoplasm-lipid particle	0	1000	0	1000	0
octadecenoate (n-C18:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
lauroyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
myristoyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
palmitoyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
palmitoleoyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
stearoyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
oleoyl-CoA transport, cytoplasm-lipid particle	0	1000	0	1000	0
glycerol 3-phosphate transport, cytoplasm-lipid particle	0	1000	0	1000	0
dihydroxyacetone phosphate transport, cytoplasm-lipid particle	0	1000	0	1000	0
NADPH transport, cytoplasm-lipid particle	0	1000	0	1000	0
NADP(+) transport, cytoplasm-lipid particle	0	1000	0	1000	0
ATP transport, cytoplasm-lipid particle	0	1000	0	1000	0
AMP transport, cytoplasm-lipid particle	0	1000	0	1000	0
diphosphate transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-16:0, 2-16:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-16:1, 2-16:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-18:0, 2-16:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-18:1, 2-16:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-16:0, 2-18:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-16:1, 2-18:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-18:0, 2-18:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
diglyceride (1-18:1, 2-18:1) transport, cytoplasm-lipid particle	0	1000	0	1000	0
H2O transport, cytoplasm-lipid particle	0	1000	0	1000	0
glycerol transport, lipid particle-cytoplasm	0	1000	0	1000	0
docosanoyl-CoA transport, lipid particle-cytoplasm	0	1000	0	1000	0
tetracosanoyl-CoA transport, lipid particle-cytoplasm	0	1000	0	1000	0
hexacosanoyl-CoA transport, lipid particle-cytoplasm	0	1000	0	1000	0
ATP transport, cytoplasm-cell envelope	0	1000	0	1000	0
ADP transport, cytoplasm-cell envelope	0	1000	0	1000	0
H+ transport, cytoplasm-cell envelope	0	1000	0	1000	0
H2O transport, cytoplasm-cell envelope	0	1000	0	1000	0
phosphate transport, cytoplasm-cell envelope	0	1000	0	1000	0
sn-glycero-3-phosphocholine transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-(sn-glycero-3-phospho)-1D-myo-inositol transport, cell envelope-cytoplasm	0	1000	0	1000	0
palmitate transport, cell envelope-cytoplasm	0	1000	0	1000	0
palmitoleate transport, cell envelope-cytoplasm	0	1000	0	1000	0
stearate transport, cell envelope-cytoplasm	0	1000	0	1000	0
oleate transport, cell envelope-cytoplasm	0	1000	0	1000	0
icosanoyl-CoA transport, cell envelope-cytoplasm	0	1000	0	1000	0
docosanoyl-CoA transport, cell envelope-cytoplasm	0	1000	0	1000	0
tetracosanoyl-CoA transport, cell envelope-cytoplasm	0	1000	0	1000	0
hexacosanoyl-CoA transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) transport, cell envelope-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:0, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:1, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:0, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:1, 2-16:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:0, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:1, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:0, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:1, 2-18:1) transport, nucleus-cytoplasm	0	1000	0	1000	0
H2O transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
phosphate transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
H+ transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
ATP transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
ADP transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
carbon dioxide transport, cytoplasm-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) transport, vacuolar membrane-cytoplasm	0	1000	0	1000	0
H2O transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
phosphate transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
H+ transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
carbon dioxide transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
ATP transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
ADP transport, cytoplasm-Golgi membrane	0	1000	0	1000	0
H2O transport, cytoplasm-mitochondrial membrane	0	1000	0	1000	0
carbon dioxide transport, cytoplasm-mitochondrial membrane	0	1000	0	1000	0
palmitoleoyl-CoA transport, cytoplasm-mitochondrial membrane	0	1000	0	1000	0
oleoyl-CoA transport, cytoplasm-mitochondrial membrane	0	1000	0	1000	0
diglyceride (1-16:0, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:1, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:0, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
diglyceride (1-18:1, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:0, 2-18:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
diglyceride (1-16:1, 2-18:1) transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
palmitate transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
stearate transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
coenzyme A transport, mitochondrial membrane-cytoplasm	0	1000	0	1000	0
laurate transport, ER membrane-lipid particle	0	1000	0	1000	0
myristate transport, ER membrane-lipid particle	0	1000	0	1000	0
lignoceric acid transport, ER membrane-lipid particle	0	1000	0	1000	0
cerotic acid transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-16:1, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
TAG (1-18:1, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
episterol transport, ER membrane-lipid particle	0	1000	0	1000	0
fecosterol transport, ER membrane-lipid particle	0	1000	0	1000	0
lanosterol transport, ER membrane-lipid particle	0	1000	0	1000	0
zymosterol transport, ER membrane-lipid particle	0	1000	0	1000	0
ergosteryl palmitoleate transport, ER membrane-lipid particle	0	1000	0	1000	0
ergosteryl oleate transport, ER membrane-lipid particle	0	1000	0	1000	0
episteryl palmitoleate transport, ER membrane-lipid particle	0	1000	0	1000	0
episteryl oleate transport, ER membrane-lipid particle	0	1000	0	1000	0
fecosteryl palmitoleate transport, ER membrane-lipid particle	0	1000	0	1000	0
fecosteryl oleate transport, ER membrane-lipid particle	0	1000	0	1000	0
lanosteryl palmitoleate transport, ER membrane-lipid particle	0	1000	0	1000	0
lanosteryl oleate transport, ER membrane-lipid particle	0	1000	0	1000	0
zymosteryl palmitoleate transport, ER membrane-lipid particle	0	1000	0	1000	0
zymosteryl oleate transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-16:0, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-16:1, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-18:0, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-18:1, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-16:1, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylcholine (1-18:1, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-16:0, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-16:1, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-18:0, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-18:1, 2-16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-16:1, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidylethanolamine (1-18:1, 2-18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphocholine (16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphocholine (16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphocholine (18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphocholine (18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphoethanolamine (16:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphoethanolamine (16:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphoethanolamine (18:0) transport, ER membrane-lipid particle	0	1000	0	1000	0
1-acylglycerophosphoethanolamine (18:1) transport, ER membrane-lipid particle	0	1000	0	1000	0
phosphatidate (1-16:0, 2-18:1) transport, lipid particle-ER membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-18:1) transport, lipid particle-ER membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-18:1) transport, lipid particle-ER membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-18:1) transport, lipid particle-ER membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:1, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:1, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-16:0, 2-16:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-16:1, 2-16:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-18:0, 2-16:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-18:1, 2-16:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-16:0, 2-18:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-16:1, 2-18:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-18:0, 2-18:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylethanolamine (1-18:1, 2-18:1) transport, mitochondrial membrane-ER membrane	0	1000	0	1000	0
phosphatidylcholine (1-16:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-16:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-18:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-18:1, 2-16:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-16:1, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
phosphatidylcholine (1-18:1, 2-18:1) transport, ER membrane-mitochondrial membrane	0	1000	0	1000	0
diglyceride (1-16:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-16:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-18:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-18:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-16:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
diglyceride (1-18:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-Golgi membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-16:1, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidate (1-18:1, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
phosphatidyl-L-serine (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane	0	1000	0	1000	0
